positive_bert,negative_bert,neutral_bert
0.008817305788397789,0.8959669470787048,0.095215804874897
0.2097623199224472,0.008327645249664783,0.7819100618362427
0.051549091935157776,0.09630782157182693,0.8521430492401123
0.06843950599431992,0.4892205595970154,0.4423399567604065
0.00808307807892561,0.8854433298110962,0.10647362470626831
0.03959585726261139,0.25009429454803467,0.7103098630905151
0.015729159116744995,0.8984146118164062,0.08585622161626816
0.010143819265067577,0.8723679184913635,0.11748829483985901
0.005697731394320726,0.9074444770812988,0.08685780316591263
0.009609198197722435,0.8571383357048035,0.13325245678424835
0.01084893848747015,0.8802281022071838,0.10892295837402344
0.06372831761837006,0.589168906211853,0.3471027910709381
0.015436320565640926,0.8566803336143494,0.12788334488868713
0.008183910511434078,0.9027371406555176,0.08907902985811234
0.015683764591813087,0.9214661717414856,0.06285005807876587
0.06477787345647812,0.6295759677886963,0.3056461215019226
0.0113293481990695,0.7335515022277832,0.2551191449165344
0.00592441251501441,0.9246073961257935,0.06946811079978943
0.022621190175414085,0.7490823864936829,0.2282963991165161
0.30873245000839233,0.24821051955223083,0.44305700063705444
0.17529232800006866,0.11683400720357895,0.7078737020492554
0.019421551376581192,0.5667806267738342,0.4137978255748749
0.09647484123706818,0.1730143278837204,0.7305107712745667
0.028148461133241653,0.5593162178993225,0.41253525018692017
0.04493282362818718,0.6580113768577576,0.29705581068992615
0.005309137050062418,0.9460558295249939,0.048635054379701614
0.40039297938346863,0.17007483541965485,0.4295322299003601
0.697415828704834,0.018222279846668243,0.28436189889907837
0.006992911919951439,0.9385998845100403,0.05440723896026611
0.023792291060090065,0.5949494242668152,0.3812583386898041
0.014259758405387402,0.7582681179046631,0.22747212648391724
0.17553432285785675,0.12121012806892395,0.7032555341720581
0.45479217171669006,0.03610735386610031,0.5091004967689514
0.005511610768735409,0.9329906702041626,0.061497777700424194
0.00606959592550993,0.8718432188034058,0.12208716571331024
0.9303157925605774,0.0072760432958602905,0.062408220022916794
0.13156142830848694,0.19278569519519806,0.6756529211997986
0.25959697365760803,0.11661884188652039,0.6237842440605164
0.02294495701789856,0.6902660131454468,0.28678905963897705
0.732012152671814,0.03326647728681564,0.2347213625907898
0.00931727234274149,0.9244025349617004,0.06628023833036423
0.012744017876684666,0.770737886428833,0.21651805937290192
0.005022191442549229,0.9217349886894226,0.07324288785457611
0.008453210815787315,0.8955433368682861,0.0960034653544426
0.10957147181034088,0.5109840631484985,0.3794444501399994
0.3301062285900116,0.11424781382083893,0.5556459426879883
0.11193490773439407,0.03582604601979256,0.8522390127182007
0.06141778081655502,0.2444743514060974,0.6941078305244446
0.01025173719972372,0.8910645246505737,0.09868378937244415
0.005829207599163055,0.9083653688430786,0.08580537140369415
0.0486612431704998,0.5983393788337708,0.35299932956695557
0.00969932321459055,0.900921106338501,0.08937949687242508
0.01195751316845417,0.8776323199272156,0.11041014641523361
0.1633956879377365,0.26885074377059937,0.5677535533905029
0.25435662269592285,0.03534460812807083,0.7102987766265869
0.017831504344940186,0.7436602711677551,0.23850831389427185
0.04784815013408661,0.2585974633693695,0.6935543417930603
0.006100940518081188,0.8966087698936462,0.09729029983282089
0.014655336737632751,0.6384264230728149,0.3469182252883911
0.024824196472764015,0.7753837704658508,0.19979208707809448
0.011083513498306274,0.750839352607727,0.23807714879512787
0.4644754230976105,0.007666083984076977,0.5278584957122803
0.07781995087862015,0.12790951132774353,0.7942704558372498
0.0072181327268481255,0.6673129796981812,0.32546892762184143
0.008168860338628292,0.9164308309555054,0.07540033012628555
0.06929896026849747,0.5520981550216675,0.37860286235809326
0.3611532747745514,0.2670959532260895,0.3717508316040039
0.05077475681900978,0.5726349949836731,0.3765902519226074
0.040024254471063614,0.6781863570213318,0.2817893922328949
0.13344454765319824,0.4794413149356842,0.38711419701576233
0.008232341147959232,0.9218118786811829,0.06995579600334167
0.43517839908599854,0.07766907662153244,0.4871525466442108
0.028011055663228035,0.6991173624992371,0.2728715240955353
0.4358658194541931,0.13420481979846954,0.42992937564849854
0.014432587660849094,0.7631646990776062,0.2224026769399643
0.10881058126688004,0.1293736696243286,0.7618157267570496
0.021945133805274963,0.6916295289993286,0.28642538189888
0.009496101178228855,0.8722302317619324,0.11827365309000015
0.2834393084049225,0.07829077541828156,0.6382699012756348
0.01254363264888525,0.6104176044464111,0.37703877687454224
0.4096418619155884,0.08977773040533066,0.5005804300308228
0.18112283945083618,0.3164481520652771,0.5024290084838867
0.0737772136926651,0.2762833833694458,0.6499394178390503
0.015013218857347965,0.7393092513084412,0.24567756056785583
0.21007975935935974,0.0686020478606224,0.7213181853294373
0.12048712372779846,0.29775482416152954,0.5817580819129944
0.5395673513412476,0.058757033199071884,0.40167561173439026
0.02667216770350933,0.5544437170028687,0.41888412833213806
0.045494891703128815,0.3441579341888428,0.6103471517562866
0.006633480545133352,0.9074643850326538,0.08590216934680939
0.013252342119812965,0.7152826189994812,0.2714650332927704
0.010664474219083786,0.852458119392395,0.1368773877620697
0.022373320534825325,0.6571812629699707,0.3204454183578491
0.2310980260372162,0.11317387968301773,0.6557280421257019
0.007360629737377167,0.9111330509185791,0.08150629699230194
0.550319492816925,0.09035070985555649,0.35932981967926025
0.2422522008419037,0.23163393139839172,0.5261138677597046
0.008659537881612778,0.8281217217445374,0.16321876645088196
0.01581427827477455,0.83565354347229,0.1485321819782257
0.007060457952320576,0.9217148423194885,0.07122471928596497
0.006407673936337233,0.8818395137786865,0.11175274848937988
0.011410444043576717,0.832531750202179,0.15605783462524414
0.03988378867506981,0.3814835548400879,0.578632652759552
0.007341033313423395,0.9306275844573975,0.062031302601099014
0.006802755873650312,0.9149326086044312,0.07826465368270874
0.07328218966722488,0.3960222005844116,0.5306956171989441
0.00734128849580884,0.8768918514251709,0.11576680094003677
0.17547518014907837,0.13297253847122192,0.6915522813796997
0.018554549664258957,0.740892231464386,0.24055323004722595
0.014036285690963268,0.7160629034042358,0.2699008285999298
0.0581875704228878,0.3999612033367157,0.5418512225151062
0.11947613209486008,0.35501453280448914,0.5255092978477478
0.027043897658586502,0.5725347399711609,0.4004213809967041
0.009837260469794273,0.905226469039917,0.0849362388253212
0.01781887747347355,0.7544660568237305,0.22771507501602173
0.7004576325416565,0.01917543262243271,0.2803669571876526
0.06428568065166473,0.429301917552948,0.5064123868942261
0.013544151559472084,0.6700210571289062,0.316434770822525
0.02212412841618061,0.8766492009162903,0.10122662782669067
0.10991925001144409,0.6248183250427246,0.2652624547481537
0.07020575553178787,0.7522464394569397,0.17754778265953064
0.007438299711793661,0.8768514394760132,0.1157102882862091
0.7569124102592468,0.011201507411897182,0.2318861037492752
0.009757445193827152,0.8748611807823181,0.11538143455982208
0.10731331259012222,0.4085896909236908,0.48409706354141235
0.15667550265789032,0.22896696627140045,0.614357590675354
0.04105903208255768,0.6347656846046448,0.32417529821395874
0.007625937927514315,0.9168496131896973,0.07552449405193329
0.01903713308274746,0.643358051776886,0.337604820728302
0.01718895137310028,0.802174985408783,0.18063600361347198
0.01159258745610714,0.8402221202850342,0.14818529784679413
0.026390578597784042,0.6587443947792053,0.31486499309539795
0.0067679123021662235,0.918269157409668,0.0749630257487297
0.14004850387573242,0.22909609973430634,0.6308553814888
0.009255705401301384,0.85862135887146,0.13212285935878754
0.021502651274204254,0.677497148513794,0.3010001480579376
0.0943300649523735,0.3061625361442566,0.5995073914527893
0.06602165102958679,0.397117555141449,0.5368607640266418
0.004985544364899397,0.920956015586853,0.07405846565961838
0.014631151221692562,0.8121374249458313,0.17323137819766998
0.5764790177345276,0.09185601770877838,0.3316649794578552
0.006506931036710739,0.9126049280166626,0.08088811486959457
0.06924719363451004,0.419660359621048,0.5110923647880554
0.10516852140426636,0.48354408144950867,0.4112873375415802
0.030456023290753365,0.553321897983551,0.41622212529182434
0.01532895490527153,0.8147366046905518,0.16993448138237
0.028194811195135117,0.6444647908210754,0.32734036445617676
0.011550414375960827,0.8485339283943176,0.13991570472717285
0.013832260854542255,0.7069829106330872,0.27918484807014465
0.008880598470568657,0.7368828654289246,0.2542365789413452
0.0860147625207901,0.3826817274093628,0.5313035249710083
0.008119870908558369,0.8716103434562683,0.12026980519294739
0.016110768541693687,0.6754719614982605,0.3084172010421753
0.653545618057251,0.00992655660957098,0.33652791380882263
0.3836336135864258,0.08016862720251083,0.5361977219581604
0.006614331156015396,0.9133263230323792,0.08005936443805695
0.03529099375009537,0.47942864894866943,0.4852803647518158
0.020953580737113953,0.7738231420516968,0.20522327721118927
0.009067428298294544,0.8553797006607056,0.13555286824703217
0.012949175201356411,0.8107855916023254,0.1762651950120926
0.07487007975578308,0.40295249223709106,0.5221773982048035
0.12862737476825714,0.05723566934466362,0.8141369223594666
0.015903355553746223,0.7671093344688416,0.21698731184005737
0.07302974909543991,0.23865965008735657,0.6883106231689453
0.07472730427980423,0.19036485254764557,0.734907865524292
0.027188532054424286,0.7369232773780823,0.23588810861110687
0.01017258781939745,0.7850435376167297,0.20478381216526031
0.4742453396320343,0.05704027786850929,0.4687143862247467
0.054602354764938354,0.4412575364112854,0.5041401386260986
0.00791406724601984,0.9254313111305237,0.06665472686290741
0.0073351613245904446,0.8194045424461365,0.17326031625270844
0.018665218725800514,0.5565029382705688,0.4248318076133728
0.06591629981994629,0.36937758326530457,0.5647060871124268
0.09721378237009048,0.07874331623315811,0.8240428566932678
0.19882430136203766,0.13348788022994995,0.6676878929138184
0.012189758941531181,0.8532431721687317,0.13456711173057556
0.1891692876815796,0.1913919597864151,0.6194387674331665
0.049518536776304245,0.5804862380027771,0.36999523639678955
0.020940914750099182,0.6465785503387451,0.3324805796146393
0.028878968209028244,0.631679117679596,0.33944186568260193
0.02095884084701538,0.8197818398475647,0.15925928950309753
0.0884176716208458,0.17245535552501678,0.7391269207000732
0.019991526380181313,0.772283673286438,0.20772476494312286
0.03689735010266304,0.5198097229003906,0.44329288601875305
0.019725777208805084,0.8307700157165527,0.14950422942638397
0.07455915957689285,0.3862147927284241,0.5392261147499084
0.027108164504170418,0.5785753726959229,0.3943164646625519
0.0073587666265666485,0.717011034488678,0.2756302058696747
0.039307113736867905,0.566839337348938,0.3938535153865814
0.029675619676709175,0.41189244389533997,0.55843186378479
0.3756873309612274,0.04779279977083206,0.5765198469161987
0.008830448612570763,0.848222017288208,0.1429475098848343
0.0051396628841757774,0.9535443186759949,0.04131602123379707
0.05374622717499733,0.5473440885543823,0.39890968799591064
0.05950956791639328,0.5795565247535706,0.36093389987945557
0.006731347646564245,0.8828096389770508,0.11045907437801361
0.010842381045222282,0.9033293128013611,0.08582824468612671
0.1889794021844864,0.32622456550598145,0.48479601740837097
0.33953651785850525,0.04995568469166756,0.6105077862739563
0.410639226436615,0.0351085364818573,0.5542522072792053
0.012460991740226746,0.8051953315734863,0.18234366178512573
0.008692544884979725,0.8149250745773315,0.1763823926448822
0.009671877138316631,0.7050345540046692,0.2852936387062073
0.04645378515124321,0.45877504348754883,0.4947711229324341
0.01967070996761322,0.5831460952758789,0.3971831798553467
0.016751792281866074,0.8022580742835999,0.18099012970924377
0.06397146731615067,0.4508388042449951,0.4851897060871124
0.007175331935286522,0.9245964884757996,0.0682281032204628
0.9162618517875671,0.020299769937992096,0.06343834102153778
0.005299947690218687,0.9195916652679443,0.0751083716750145
0.084902822971344,0.297677606344223,0.6174195408821106
0.005690977908670902,0.9193944334983826,0.07491455972194672
0.030865680426359177,0.29048120975494385,0.6786531805992126
0.0135993966832757,0.6620549559593201,0.3243456482887268
0.14076751470565796,0.18297085165977478,0.6762616634368896
0.13977232575416565,0.015530535019934177,0.8446971774101257
0.504612147808075,0.07100920379161835,0.4243786633014679
0.0750783309340477,0.5925759077072144,0.33234575390815735
0.06338344514369965,0.7249911427497864,0.21162542700767517
0.04051241651177406,0.576241672039032,0.38324591517448425
0.043788302689790726,0.5887876749038696,0.36742404103279114
0.01363551989197731,0.7871167659759521,0.19924768805503845
0.02257733978331089,0.49654945731163025,0.48087313771247864
0.09938669204711914,0.30133482813835144,0.599278450012207
0.0737992450594902,0.3956831395626068,0.530517578125
0.011368250474333763,0.8774178624153137,0.11121386289596558
0.0076157888397574425,0.9210387468338013,0.0713455080986023
0.10759714245796204,0.5632983446121216,0.3291044533252716
0.5104968547821045,0.08936867117881775,0.40013450384140015
0.277534157037735,0.22554711997509003,0.49691876769065857
0.025104397907853127,0.48974934220314026,0.48514628410339355
0.07916391640901566,0.39078038930892944,0.5300557017326355
0.04665093123912811,0.4988030791282654,0.4545460343360901
0.016178853809833527,0.7857253551483154,0.19809575378894806
0.09912770241498947,0.3302806317806244,0.5705916881561279
0.014447096735239029,0.8356340527534485,0.1499188095331192
0.0063560232520103455,0.9230469465255737,0.07059706002473831
0.014356887899339199,0.8726091384887695,0.11303400993347168
0.5385054349899292,0.06263682246208191,0.3988577723503113
0.1889549046754837,0.20478425920009613,0.6062608957290649
0.23173674941062927,0.15852120518684387,0.6097421050071716
0.017496760934591293,0.7965290546417236,0.18597424030303955
0.007883857004344463,0.8850358724594116,0.10708033293485641
0.005936749745160341,0.9434155821800232,0.05064767971634865
0.7552570104598999,0.01155451126396656,0.23318850994110107
0.009624121710658073,0.6935142874717712,0.29686158895492554
0.005630989093333483,0.8875380754470825,0.1068309023976326
0.1612130105495453,0.07142641395330429,0.7673605680465698
0.017456641420722008,0.7673746943473816,0.21516871452331543
0.030668940395116806,0.47868627309799194,0.49064478278160095
0.05531267449259758,0.10695765912532806,0.8377296328544617
0.01938624121248722,0.7352043390274048,0.24540942907333374
0.01272075716406107,0.6552432179450989,0.33203598856925964
0.017385495826601982,0.5171526074409485,0.4654618799686432
0.057420335710048676,0.6479108333587646,0.2946688234806061
0.047477271407842636,0.7363846898078918,0.21613800525665283
0.004704407416284084,0.9161784648895264,0.07911711931228638
0.0746026560664177,0.3363082706928253,0.5890890955924988
0.007105202414095402,0.879798173904419,0.11309661716222763
0.011834110133349895,0.8191770315170288,0.16898885369300842
0.013657284900546074,0.8613271117210388,0.12501554191112518
0.006596274673938751,0.8984640836715698,0.09493955224752426
0.22400639951229095,0.08519820868968964,0.6907954216003418
0.270948588848114,0.11032378673553467,0.6187276244163513
0.005478289443999529,0.8892278075218201,0.10529386252164841
0.018535582348704338,0.7921373844146729,0.18932701647281647
0.0310674998909235,0.6193212866783142,0.3496112525463104
0.016870690509676933,0.6701725125312805,0.31295686960220337
0.29314014315605164,0.19939862191677094,0.5074613094329834
0.04638935998082161,0.6333431005477905,0.3202674388885498
0.017277663573622704,0.7198381423950195,0.26288414001464844
0.00826280191540718,0.8782204389572144,0.11351671069860458
0.00895764771848917,0.8976821303367615,0.09336021542549133
0.03886507451534271,0.7468459606170654,0.21428905427455902
0.0525379404425621,0.19366224110126495,0.7537997961044312
0.2966049611568451,0.061627406626939774,0.641767680644989
0.08579568564891815,0.1964690238237381,0.7177353501319885
0.012096934020519257,0.841744601726532,0.14615844190120697
0.029012152925133705,0.5453011989593506,0.42568665742874146
0.007587835192680359,0.8881228566169739,0.10428932309150696
0.058953907340765,0.3706427812576294,0.5704032778739929
0.1630168855190277,0.30155253410339355,0.5354306697845459
0.11896046251058578,0.15709157288074493,0.7239480018615723
0.041503265500068665,0.4511168897151947,0.5073798298835754
0.06323081254959106,0.16504739224910736,0.7717218399047852
0.052878208458423615,0.5876014828681946,0.3595203459262848
0.04659241437911987,0.5920721888542175,0.3613353371620178
0.0238313190639019,0.7100544571876526,0.2661142647266388
0.07750143855810165,0.6901334524154663,0.23236514627933502
0.07872370630502701,0.3408706486225128,0.580405592918396
0.23832042515277863,0.20648299157619476,0.5551965832710266
0.03330409154295921,0.6974651217460632,0.26923081278800964
0.06688579171895981,0.08206330984830856,0.8510509133338928
0.10509729385375977,0.1748829185962677,0.7200197577476501
0.030668802559375763,0.6024377346038818,0.3668935000896454
0.010466854088008404,0.8569909334182739,0.132542222738266
0.2944587469100952,0.20131264626979828,0.5042286515235901
0.023126838728785515,0.6924220323562622,0.28445103764533997
0.07986512780189514,0.4783247709274292,0.44181010127067566
0.0079939691349864,0.8445433378219604,0.14746268093585968
0.01203620620071888,0.8010058403015137,0.18695801496505737
0.06330491602420807,0.6778222322463989,0.2588728964328766
0.02619258314371109,0.6312906742095947,0.3425167500972748
0.08927826583385468,0.34940579533576965,0.5613158941268921
0.012024246156215668,0.883960485458374,0.10401523858308792
0.06437958031892776,0.2973315119743347,0.6382889151573181
0.008544090203940868,0.7384734749794006,0.2529824674129486
0.01069147139787674,0.8509754538536072,0.1383330076932907
0.2865127921104431,0.11031696200370789,0.6031702756881714
0.01517828181385994,0.7990479469299316,0.18577387928962708
0.011840606108307838,0.8523712158203125,0.13578815758228302
0.006761169992387295,0.9146720170974731,0.07856675982475281
0.01693207398056984,0.48170971870422363,0.5013582110404968
0.14707574248313904,0.1298060119152069,0.723118245601654
0.041350241750478745,0.4537472426891327,0.5049025416374207
0.059259820729494095,0.3835614025592804,0.5571787357330322
0.556964635848999,0.05189201235771179,0.3911433517932892
0.04118606820702553,0.7067925333976746,0.2520214319229126
0.01614585891366005,0.7000328302383423,0.28382131457328796
0.0057674674317240715,0.9270990490913391,0.06713355332612991
0.03327053785324097,0.6448252201080322,0.3219043016433716
0.0545462891459465,0.3880211114883423,0.5574325919151306
0.9047030806541443,0.02516290917992592,0.07013397663831711
0.007725881412625313,0.8795140385627747,0.11275999993085861
0.013659225776791573,0.8290789723396301,0.15726172924041748
0.00513991666957736,0.9252521395683289,0.06960787624120712
0.009708075784146786,0.7491746544837952,0.24111728370189667
0.006033848971128464,0.9426164031028748,0.05134972557425499
0.031970564275979996,0.8051580190658569,0.16287145018577576
0.007317217066884041,0.9439176917076111,0.04876509681344032
0.008263681083917618,0.9335586428642273,0.058177653700113297
0.013292146846652031,0.8313928842544556,0.15531501173973083
0.19313396513462067,0.07932906597852707,0.7275369763374329
0.007424988318234682,0.9323672652244568,0.060207854956388474
0.3527628481388092,0.09995409101247787,0.5472830533981323
0.04365285858511925,0.3847631514072418,0.5715839862823486
0.11699836701154709,0.6609348058700562,0.22206677496433258
0.007078429684042931,0.8938992619514465,0.09902237355709076
0.006611115764826536,0.9243542551994324,0.0690346211194992
0.011120482347905636,0.7071079611778259,0.28177160024642944
0.1352922022342682,0.20677624642848969,0.6579315662384033
0.013944596983492374,0.7484042048454285,0.23765122890472412
0.45177963376045227,0.20231758058071136,0.34590286016464233
0.21912313997745514,0.47350549697875977,0.3073713481426239
0.019136542454361916,0.7430545687675476,0.2378089874982834
0.24692402780056,0.2617751657962799,0.4913008213043213
0.12235710024833679,0.522823691368103,0.3548191785812378
0.00970651675015688,0.875602126121521,0.11469137668609619
0.022167285904288292,0.794809877872467,0.18302279710769653
0.007237792480736971,0.8349379301071167,0.15782430768013
0.013656319119036198,0.8116605877876282,0.17468300461769104
0.0068992748856544495,0.8470301628112793,0.14607055485248566
0.06134297326207161,0.5545246601104736,0.38413238525390625
0.007999949157238007,0.8813862800598145,0.11061374843120575
0.006671575829386711,0.9226622581481934,0.07066616415977478
0.05383555218577385,0.558265745639801,0.38789868354797363
0.053701672703027725,0.33428460359573364,0.6120136976242065
0.012644615024328232,0.8442680835723877,0.14308731257915497
0.06169939786195755,0.3658728301525116,0.5724278092384338
0.00536607438698411,0.8153823614120483,0.1792515516281128
0.007501947693526745,0.8940624594688416,0.09843558818101883
0.8417106866836548,0.05153821408748627,0.10675112903118134
0.17302261292934418,0.20718377828598022,0.6197936534881592
0.493943452835083,0.3157980442047119,0.1902584582567215
0.1414584070444107,0.49185991287231445,0.36668160557746887
0.03486858308315277,0.6683629751205444,0.2967683970928192
0.009851754643023014,0.831268846988678,0.15887945890426636
0.07860556989908218,0.4488510191440582,0.47254347801208496
0.05592390522360802,0.5192915201187134,0.4247846007347107
0.09960009902715683,0.3546363115310669,0.5457636117935181
0.010783674195408821,0.8707289695739746,0.11848732829093933
0.10166376829147339,0.4823686480522156,0.41596755385398865
0.042724091559648514,0.7252640128135681,0.23201186954975128
0.15322300791740417,0.4439389407634735,0.4028381109237671
0.32115137577056885,0.07490251213312149,0.6039460897445679
0.0205007866024971,0.6267775297164917,0.352721631526947
0.0229893010109663,0.7329210042953491,0.24408966302871704
0.03382406011223793,0.6334640383720398,0.3327118754386902
0.873242974281311,0.013601639308035374,0.11315539479255676
0.02508806623518467,0.7511903643608093,0.22372154891490936
0.0058638774789869785,0.8977694511413574,0.09636665135622025
0.08455528318881989,0.2937525808811188,0.6216921806335449
0.00983364786952734,0.8877574801445007,0.10240883380174637
0.013962458819150925,0.7110859751701355,0.2749515175819397
0.17240828275680542,0.24790550768375397,0.5796862244606018
0.2849733829498291,0.17856530845165253,0.5364612936973572
0.959801197052002,0.008827745914459229,0.03137099742889404
0.05173729360103607,0.3328878581523895,0.6153749227523804
0.005722984671592712,0.9181833267211914,0.0760936439037323
0.029866011813282967,0.5488927364349365,0.42124128341674805
0.007550404407083988,0.891493022441864,0.10095657408237457
0.04986529424786568,0.40676748752593994,0.5433672666549683
0.19166237115859985,0.21592330932617188,0.5924143195152283
0.01087692566215992,0.850782036781311,0.13834108412265778
0.015774717554450035,0.8642064332962036,0.12001881003379822
0.13217280805110931,0.34924018383026123,0.5185869932174683
0.008755816146731377,0.880777895450592,0.11046626418828964
0.008587118238210678,0.9236095547676086,0.06780330836772919
0.006912129931151867,0.9173644185066223,0.07572343200445175
0.06749715656042099,0.38008084893226624,0.5524219870567322
0.008208677172660828,0.8608438968658447,0.1309473067522049
0.01559822354465723,0.7017318606376648,0.2826698124408722
0.027116522192955017,0.43986767530441284,0.533015787601471
0.013571553863584995,0.8229268193244934,0.16350169479846954
0.058337923139333725,0.4826294779777527,0.4590325951576233
0.018201353028416634,0.7117385864257812,0.2700600028038025
0.0665464699268341,0.45757120847702026,0.4758823812007904
0.006106103770434856,0.8922998309135437,0.10159409791231155
0.02869666926562786,0.5471333265304565,0.42416998744010925
0.01508200354874134,0.7055262923240662,0.27939167618751526
0.019845180213451385,0.7057919502258301,0.2743627727031708
0.016329459846019745,0.8181355595588684,0.16553504765033722
0.11195869743824005,0.4333791434764862,0.45466217398643494
0.006628583185374737,0.8850181102752686,0.10835325717926025
0.009636976756155491,0.9294291138648987,0.060933876782655716
0.36650896072387695,0.07428818196058273,0.5592028498649597
0.342399924993515,0.09481070935726166,0.5627893209457397
0.18246811628341675,0.2646752893924713,0.5528565645217896
0.024569252505898476,0.7865926027297974,0.18883810937404633
0.46781861782073975,0.11373045295476913,0.4184509217739105
0.01860688254237175,0.8382933735847473,0.14309975504875183
0.5014101266860962,0.057142224162817,0.4414476752281189
0.0323048010468483,0.7670931816101074,0.2006019949913025
0.018814247101545334,0.652407169342041,0.32877862453460693
0.022970927879214287,0.6193228960037231,0.3577061891555786
0.02243470586836338,0.6183971762657166,0.3591681122779846
0.034255579113960266,0.5797634124755859,0.385981023311615
0.009563825093209743,0.8262050151824951,0.16423118114471436
0.25279077887535095,0.3878777027130127,0.3593314290046692
0.03703523799777031,0.5358419418334961,0.4271228015422821
0.05100315064191818,0.4324069023132324,0.5165899395942688
0.02357984334230423,0.6627984046936035,0.31362172961235046
0.048204001039266586,0.5288642048835754,0.4229317903518677
0.08475302904844284,0.16231663525104523,0.7529303431510925
0.04148661345243454,0.45430129766464233,0.5042121410369873
0.07341372966766357,0.5226221680641174,0.4039641320705414
0.0788283571600914,0.4544166922569275,0.4667549729347229
0.045395560562610626,0.36283183097839355,0.5917725563049316
0.013389697298407555,0.772002637386322,0.21460767090320587
0.1103779599070549,0.17400707304477692,0.7156149744987488
0.013835120014846325,0.7508507966995239,0.2353140413761139
0.1046166718006134,0.3722464442253113,0.5231368541717529
0.02918395586311817,0.7002623677253723,0.27055367827415466
0.007354185450822115,0.8701972961425781,0.12244845181703568
0.030261950567364693,0.238648921251297,0.7310891151428223
0.05062461644411087,0.05310297757387161,0.8962724208831787
0.06315755844116211,0.07513067126274109,0.861711859703064
0.36941656470298767,0.047606661915779114,0.582976758480072
0.1358201950788498,0.17688274383544922,0.6872970461845398
0.22552332282066345,0.09361119568347931,0.680865466594696
0.006959452293813229,0.9286516904830933,0.06438890099525452
